leverage,variant_id,strategy_family,ticker,_instrument_id,date,open,high,low,close,signal_score,net_return,exit_reason
1.5,5f7e41cf3ad0,relative_weakness_reversal,RTN,RTN|0001047122,2000-01-18,290.3674947368421,290.3674947368421,237.47011199999997,239.8688,1.0188318678353774,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,PG,PG|0000080424,2000-01-24,24.09892578125,27.330943171183268,23.800827089945475,25.88751792907715,1.0623619511422482,0.07221875,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,HON,HON|0000773840,2000-01-25,23.185124892021747,24.031068451145746,22.558500585166254,23.843080520629883,0.9789278014173981,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,CLX,CLX|0000021076,2000-02-07,20.52596326523609,21.197944205467035,20.434329500659146,20.861953735351562,1.0261150499155498,0.014369047619047672,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,USB,USB|0000036104,2000-02-15,8.836934209209563,9.30893662987951,8.836934209209563,9.204047203063965,0.8515538343950421,0.03954302670623133,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,PDG,PDG|0000819996,2000-02-25,8.6014,8.660242193534149,8.422975284122254,8.6014,0.8753842741160291,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,ITW,ITW|0000049826,2000-02-28,14.614240591605887,15.132349365635923,14.614240591605887,14.935825347900392,0.994794830066051,0.020004889975550055,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,CCL,CCL|0000815097,2000-03-07,13.591450691223145,15.324071884155273,13.591450691223145,15.093055725097656,1.0625052964629285,0.10848158640226635,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,TXU,TXU|0001023291,2000-03-07,13.5,13.75,13.469,13.5,0.9636921250494658,-0.002,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,QTRN,QTRN|0000919623,2000-03-09,17.875,19.75,17.125,19.438,1.1195117515453061,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,USB,USB|0000036104,2000-03-09,6.870256254022771,7.289813887856223,6.870256254022771,7.211146831512451,0.9259616248498979,0.04761832061068705,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,AES,AES|0000874761,2000-03-10,23.248481227927012,25.185854663587595,22.441242296401768,23.57137680053711,1.0055952055742328,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,TRB,TRB|0000726513,2000-03-13,28.0,30.875,27.875,30.813,1.2082877835372385,0.09846428571428567,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,AMD,AMD|0000002488,2000-03-13,24.15625,26.625,24.125,25.75,1.0598331291284893,0.06397671410090555,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,BGEN,BGEN|0000875045,2000-03-13,81.0,82.5,77.063,80.125,1.0087361269708581,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,CL,CL|0000021665,2000-03-13,11.526759793504171,12.576264157418903,11.526759793504171,12.345017433166504,0.8781164842981998,0.06898765432098752,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,CMVT,CMVT|0000803014,2000-03-14,55.0206,59.6139,54.7141,55.0206,1.0308091402262876,-0.002,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,CMVT,CMVT|0000803014,2000-03-15,47.6367,56.1095,47.3645,47.6367,0.9735376424058668,-0.002,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,SMS,SMS|0000089415,2000-03-29,47.24632777777778,49.161719444444444,45.91662031851852,45.9694,0.9590535607096818,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,CMVT,CMVT|0000803014,2000-03-30,46.5397,50.6653,44.5063,46.5397,1.0386428515684365,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,NTAP,NTAP|0001002047,2000-03-30,62.02612373689528,67.88286553212629,52.11116715441759,58.38295364379883,1.012189006627179,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,ORCL,ORCL|0001341439,2000-03-30,31.38191919820717,33.78053722609562,31.182034362549803,31.356933593750004,1.0012624381596569,-0.002796178343948961,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,MSI,MSI|0000068505,2000-03-30,126.50871626966908,131.83262970349895,117.96937778808126,121.44837188720703,0.9989244220044119,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,NOVL,NOVL|0000758004,2000-03-30,28.0,29.75,27.0,27.063,0.8886363636363637,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,PTC,PTC|0000857005,2000-04-03,49.6875,49.84375,26.25,26.875,1.0397131552917902,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,LLTC,LLTC|0000791907,2000-04-03,37.47970814070352,37.6145527638191,34.51312643216081,35.308,0.9592633679290086,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,SCHW,SCHW|0000316709,2000-04-05,23.079825253975184,26.9466042581562,22.83815260336433,25.738235473632812,1.036666750107008,0.11318329061870847,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,ETS,ETS|0000846909,2000-04-05,1440.0,1508.0,1400.0,1456.0,0.9948412698412699,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,BGEN,BGEN|0000875045,2000-04-11,56.0,56.125,50.0,53.0,0.9967948717948718,-0.022,stop
1.5,5f7e41cf3ad0,relative_weakness_reversal,MU,MU|0000723125,2000-04-11,57.32219593829025,60.218796264959174,56.25502739688591,56.895328521728516,0.9672490110304932,-0.009446808510638281,close
1.5,5f7e41cf3ad0,relative_weakness_reversal,CMVT,CMVT|0000803014,2000-04-12,37.0548,41.0356,35.3872,37.0548,1.0672125977245492,-0.022,stop
